country,store,category,rank,app_id,app_name,publisher_id,publisher_name,icon,screenshot,most_recent_release,release_count_in_past_year
BR,google_play,Finance,4,com.mercadopago.wallet,Mercado Pago: cuenta digital,981138,Mercado Libre,https://play-lh.googleusercontent.com/4hN-UTy-2_Ma1Ouye5FpN2Issj73Oms62hokLp5OZR6zdt2yzkEpGSpK0v47RK8Oc8Q,https://play-lh.googleusercontent.com/w_BuXEJGx3uNQM4ysGDuHS95xWaNtDHUvcOB-xdOEEZkP65SWEokd183Jne5KQwgLfE,2024-02-15T00:00:00,28
BR,google_play,Finance,5,br.gov.caixa.tem,CAIXA Tem,19679,Caixa Econômica Federal,https://play-lh.googleusercontent.com/oS0iEYVXdh6BgtQsfLW6FzmSpOqrhkLPkPlCwDWGzb-lNaDb_W_XZZqSlwEKLcdwfX-f,https://play-lh.googleusercontent.com/-73rNuraXUCdUuEelzo2yV3W4eBllz_Od_CO2LPpxr1WE4zhicfituqxtBW3FdKR87w,2023-12-29T00:00:00,18
BR,google_play,Health & Fitness,1,com.appsky.android.bloodpressure,Health Tracker,2779482,Appsky Hong Kong Limited,https://play-lh.googleusercontent.com/nRWK0aJvu6JyvgTXcD-XNtjuiOdhBL6khSIJN_7QI1vRiA3QyBI-6YYRDWAP8RSPXKE,https://play-lh.googleusercontent.com/EmpGdNFc5nLtFauqHefO3E94IhxgwxkS_kdZHh2HHumtuMMpE_KNNxg2RYFbW2pn_g,2024-02-16T00:00:00,15
BR,google_play,Health & Fitness,2,org.iggymedia.periodtracker,Flo Period & Pregnancy Tracker,2711558,Flo Health Inc.,https://play-lh.googleusercontent.com/S2NYJ-zQxMfCGe4NyP_jRQmoNHeLB0TwlDqNSA6BKKWgm3GHWVhbXiLpejzyiLkAG7qM,https://play-lh.googleusercontent.com/lXuYZpp6hYsPwEQbPQyigvkmGrwa8U4DCXOccHezX5NF8sKcviqIIBf1wjKzsSPpjSAg,2024-02-15T00:00:00,39
BR,google_play,Health & Fitness,3,daily.planner.routine.habits,Me+ Daily Routine Planner,2950063,ENERJOY PTE. LTD.,https://play-lh.googleusercontent.com/yLzk8Pcr5eTLD0vRfFCmnEMnTmQqe9kuoturzN4Klu24C7z6lyZV2TCgGuuUOSYNzkk,https://play-lh.googleusercontent.com/VxN9b02Fk-rugbTc5FPl6cV9dqJq6OUeCi9S6XQv0DKAsuM6XJhovwKt0Px6MTRw4j8,2024-02-05T00:00:00,27
BR,google_play,Health & Fitness,4,bloodpressure.bloodpressureapp.bloodpressuretracker,Blood Pressure App,2623234,QR Code Scanner.,https://play-lh.googleusercontent.com/QTjNQMKixbumI-kOezNuLmtSXo-VqfW1dHH1myU76ZqXi1oKWIMTCM9D9G2xjSauh2s,https://play-lh.googleusercontent.com/SFXqehg8R3eH9ZP6uOa3Zp0eV9swiOYlQyYttsupfvIP1baLS3g6p4Y_RGKwqty50BY,2024-01-10T00:00:00,7
BR,google_play,Health & Fitness,5,homeworkout.homeworkouts.noequipment,Home Workout - No Equipment,1114124,Leap Fitness Group,https://play-lh.googleusercontent.com/Mxu4YhAr45fbX_iBwi4LiRuSDn9G8R-C_i6PF4Oqys6TqQab2Jl7U5w4WGDtoPwhpTk,https://play-lh.googleusercontent.com/IraI2udMMXwQyewJYQ5V6bleweeXm_RNay-mmOw59JgQYOp5po8M5xBg_PqpDPIVH38,2024-02-20T00:00:00,4
BR,google_play,Libraries & Demo,1,com.booster.gameboostermega2,Game Booster Fire GFX- Fix Lag,2229970,TOLAN,https://play-lh.googleusercontent.com/7K60irZsaoII_9hRTelnySDF5TxP7Xd0rNb0vC5M8CUvJFFG8qbgzvdvug6OOmiizWg,https://play-lh.googleusercontent.com/I093t3GsnH6llUGDJfUQluqkI-MqU75_BA1hAbxL2KvtKDJ5Co0kOK5n-zKrXJeEbFe2,2024-02-01T00:00:00,19
BR,google_play,Libraries & Demo,2,com.google.samples.apps.cardboarddemo,Cardboard,1428138,Google LLC,https://play-lh.googleusercontent.com/OF-_SP5tzFPxK7NBoX7Y-Wsz32Woy_JliL4kZSTdkNz-PyAiHV1znVwjkQgn5vGahA,https://play-lh.googleusercontent.com/iVAAhuLFF3M7CN9SusGEJyAZJiVt_gSrfBVhcqamiroF63I1YAmjCw-H4r4Dv_wOI3p3,2023-05-01T00:00:00,2
BR,google_play,Libraries & Demo,3,arvoredelivros.com.br.arvore,Árvore,2509003,Árvore,https://play-lh.googleusercontent.com/SlOeXusAtIy6aW6hyydmtkB_ZJ4Sj6802pl2qNZc_FN2zJb1xEJFAg5TJz9TAmjGnV4,https://play-lh.googleusercontent.com/7i0jWiQ2vjHiFLKihOXP_SwAhC4RQASjhBRm_CbnYge9P5nW83tNzHmmpXgiyixcNbXC,2024-02-06T00:00:00,13
BR,google_play,Libraries & Demo,4,estudo.biblico.teologia,Bíblia de estudo de teologia,2934121,BIBLE Verses,https://play-lh.googleusercontent.com/M2qeDg5GuqfNsp-0UTWHLR4fEIhmqWCqE75oWexOYynQOJgh1c4f8Zw0vYsrRcS54g,https://play-lh.googleusercontent.com/5U-x5G_IR_z4zVGWvM4HfaElObzLfgwjev2fIgtQEc2dPp0tqLOw59-5nLx6-bUm40kV,2024-01-10T00:00:00,2
